response,context/0,context/1,context/2,context/3,context/4
I win.,"Rule number two, this bet is for one million dollars.",Just stop. You're bumming everybody out.,"One time I was with this girl and I tried that model line, and I totally got some over-the-shirt boob action at a Just Say No assembly.","OK, great. Rule number one, no eye patches or props of any kind.","Before we start, why don't we jot down a few basic ground rules?"
"Oh, I slept with her, about a year ago, I just forgot.",How?,I win.,"Rule number two, this bet is for one million dollars.",Just stop. You're bumming everybody out.,"One time I was with this girl and I tried that model line, and I totally got some over-the-shirt boob action at a Just Say No assembly."
I can't sleep with her again. She hates me.,"Oh, well, that doesn't count. The bet started the moment we shook.","Oh, I slept with her, about a year ago, I just forgot.",How?,I win.,"Rule number two, this bet is for one million dollars."
"By the look of those shoes, here comes your bathroom buddy.",Get out of my way.,"Ted, she's leaving.","Oh, Interesting. Look who just took a commanding lead. Now, with you out of the picture, I can take my sweet time.",I can't sleep with her again. She hates me.,"Oh, well, that doesn't count. The bet started the moment we shook."
"Whatever, Ted.",You see this. Game face.,"Yeah, all right. After a while, crocodile.",She's strengthening her core. That's gonna be good.,"Well, have fun in yoga.","Meanwhile, Stacy and I had started dating. Oh, Stacy was the girl from the bar. Anyway, I was close to winning the bet when something unexpected happened, I started to really like her."
"Oh, does she know that one song? Mm-hm chaka, mm-hm chaka. What's that song called? Oh, right, it's called every reggae song.","Oh, get this, she plays bass in a reggae band. They're having a show this Friday. How cool is that?","Whatever, Ted.",You see this. Game face.,"Yeah, all right. After a while, crocodile.",She's strengthening her core. That's gonna be good.
Nice.,"I am not irrelevant. I ran the numbers. If Lily and I have sx twice a week, which, let's be honest, we all know is being conservative. And we've been together for ten years plus seventeen more times on the honeymoon. Minus the two week drought when I said the checker at the grocery store reminded me of a young Lily. Then we have had sx a total of...wait for it...","Oh, does she know that one song? Mm-hm chaka, mm-hm chaka. What's that song called? Oh, right, it's called every reggae song.","Oh, get this, she plays bass in a reggae band. They're having a show this Friday. How cool is that?","Whatever, Ted.",You see this. Game face.
Doesn't count.,"One thousand fifty-three and a half times...my mom called once. But that's more times than Barney has ever had sx and to your point, Ted, Lily is a quality girl. I win. Lawyered.",Nice.,"I am not irrelevant. I ran the numbers. If Lily and I have sx twice a week, which, let's be honest, we all know is being conservative. And we've been together for ten years plus seventeen more times on the honeymoon. Minus the two week drought when I said the checker at the grocery store reminded me of a young Lily. Then we have had sx a total of...wait for it...","Oh, does she know that one song? Mm-hm chaka, mm-hm chaka. What's that song called? Oh, right, it's called every reggae song.","Oh, get this, she plays bass in a reggae band. They're having a show this Friday. How cool is that?"
"OK, Ted, go win the bet. You have my blessing. She's a wonderful girl. I should know.","You're right, it counts. It counts as one. You've had sx once. How was it? Marshall: I still matter.",Totally counts.,Doesn't count.,"One thousand fifty-three and a half times...my mom called once. But that's more times than Barney has ever had sx and to your point, Ted, Lily is a quality girl. I win. Lawyered.",Nice.
"We've never shared a woman, have we, Ted? Isn't that funny? You're with her now, I was with her a year ago. You figure for her, that's like 200 showers ago. You gotta ask yourself, Ted, is 200 enough? Ted: You know what, I don't mind. Barney: No, of course you don't mind. Just like the second guy to climb Mt. Everest didn't mind getting all the way to the top only to find Sir Edmund Hilary's flagpole thrust into its supple peak.","Oh, OK, OK, I see what you're doing.","OK, Ted, go win the bet. You have my blessing. She's a wonderful girl. I should know.","You're right, it counts. It counts as one. You've had sx once. How was it? Marshall: I still matter.",Totally counts.,Doesn't count.
"No, I'm sure when you're with her I'll be the furthest thing from your mind. Kissing what I've already kissed. Nuzzling what I've already nuzzled. Going  on.","We've never shared a woman, have we, Ted? Isn't that funny? You're with her now, I was with her a year ago. You figure for her, that's like 200 showers ago. You gotta ask yourself, Ted, is 200 enough? Ted: You know what, I don't mind. Barney: No, of course you don't mind. Just like the second guy to climb Mt. Everest didn't mind getting all the way to the top only to find Sir Edmund Hilary's flagpole thrust into its supple peak.","Oh, OK, OK, I see what you're doing.","OK, Ted, go win the bet. You have my blessing. She's a wonderful girl. I should know.","You're right, it counts. It counts as one. You've had sx once. How was it? Marshall: I still matter.",Totally counts.
"Really? Ted's not afraid of cooties. OK, well then I guess you'd have no problem having a sip of my gin and tonic.","Barney, I'm not afraid of catching your cooties, OK?","No, I'm sure when you're with her I'll be the furthest thing from your mind. Kissing what I've already kissed. Nuzzling what I've already nuzzled. Going  on.","We've never shared a woman, have we, Ted? Isn't that funny? You're with her now, I was with her a year ago. You figure for her, that's like 200 showers ago. You gotta ask yourself, Ted, is 200 enough? Ted: You know what, I don't mind. Barney: No, of course you don't mind. Just like the second guy to climb Mt. Everest didn't mind getting all the way to the top only to find Sir Edmund Hilary's flagpole thrust into its supple peak.","Oh, OK, OK, I see what you're doing.","OK, Ted, go win the bet. You have my blessing. She's a wonderful girl. I should know."
And I only stirred that with my pinky.,Fine.,"Really? Ted's not afraid of cooties. OK, well then I guess you'd have no problem having a sip of my gin and tonic.","Barney, I'm not afraid of catching your cooties, OK?","No, I'm sure when you're with her I'll be the furthest thing from your mind. Kissing what I've already kissed. Nuzzling what I've already nuzzled. Going  on.","We've never shared a woman, have we, Ted? Isn't that funny? You're with her now, I was with her a year ago. You figure for her, that's like 200 showers ago. You gotta ask yourself, Ted, is 200 enough? Ted: You know what, I don't mind. Barney: No, of course you don't mind. Just like the second guy to climb Mt. Everest didn't mind getting all the way to the top only to find Sir Edmund Hilary's flagpole thrust into its supple peak."
"Hey, Ted, pucker up all you want but I was here first.",Mm-hm.,Yeah?,Me too.,"So, I, I had a really nice time tonight.","Man. Doug was right, you are a pain in the ass."
"From this spot, I also launched an expedition to those two large ridges down there.","Hey, Ted, pucker up all you want but I was here first.",Mm-hm.,Yeah?,Me too.,"So, I, I had a really nice time tonight."
That's what you think happened.,"What do you mean, win? You couldn't even talk to her. You tried, you got slapped.","Which Chumbawumba song? Barney: Well, what an interesting turn of events. It looks like I'm going to win.","Well, I couldn't do it. I broke up with her. Thanks a lot by the way. A beautiful, sexy girl and all I could think about was you being there first. You were stuck in my head like a Chumbawumba song.","Yeah, there's always a 'but'.","Look, you're great, but..."
Here's the deal. My friend just got dumped so he's a little shy but he'd love to buy you a drink and get to know you. The problem is he thinks a pretty girl like you won't go for a guy like him. So would you slap me across the face so he could see you're not into guys who feed you lines? What do you say? For my friend?,"OK, great, rule number one no eye patches or props of any...",That's what you think happened.,"What do you mean, win? You couldn't even talk to her. You tried, you got slapped.","Which Chumbawumba song? Barney: Well, what an interesting turn of events. It looks like I'm going to win.","Well, I couldn't do it. I broke up with her. Thanks a lot by the way. A beautiful, sexy girl and all I could think about was you being there first. You were stuck in my head like a Chumbawumba song."
