response,context/0,context/1,context/2,context/3,context/4
Wow! Could everyone totally see up his robe?,"It just keeps getting worse and worse! Y'know? I mean its bad enough that Im in love with my roommates girlfriendwhich by the way, I think she knows. Because every time were in the room together theres this weird like energy between us. And call me crazy, but I think she likes me too. And now I have seen her naked. I mean at least when Ive seen her with clothes on, I could imagine her body was like covered in boles or something. But there are no boles, shes smooth! Smooth!","Y'know if we ever go to war and youre captured, youre in for a big surprise.",I just walked in the bathroom and saw Kathy naked! It was like torture!,No?,"Yeah. Anyway, he told me about your apartment. And, um, I couldn't sleep, thinking about it. So, uh, would it be okay if I cleaned it?"
"Little, tiny Tarzan, swinging on a nose hair. Swinging with the greatest of ease Darn it! Now, I dont know who to get to the next verse.",Whos Elaine?,"All right look, I think its time for you to settle down. Y'know? Make a choice, pick a lane.",You got all that from the back of her head?,"Look, Joey, Kathy is clearly not fulfilling your emotional needs. But Casey, I mean granted I only saw the back of her head, but I got this sense that shes-shes smart, and funny, and gets you.",What is the big deal? Its not like were exclusive.
"Yeah, ooh, I like that! Yeah. Wait! How do you know about bah-bah-bha-bhan?","Oh, you could just go uh, greatest of ease  BAH-bah-bha-bhannn. Then go right into it.","Little, tiny Tarzan, swinging on a nose hair. Swinging with the greatest of ease Darn it! Now, I dont know who to get to the next verse.",Whos Elaine?,"All right look, I think its time for you to settle down. Y'know? Make a choice, pick a lane.",You got all that from the back of her head?
"Oh yeah, thats right, the keyboards, huh?","Well umm, yknow, I used to play.","Yeah, ooh, I like that! Yeah. Wait! How do you know about bah-bah-bha-bhan?","Oh, you could just go uh, greatest of ease  BAH-bah-bha-bhannn. Then go right into it.","Little, tiny Tarzan, swinging on a nose hair. Swinging with the greatest of ease Darn it! Now, I dont know who to get to the next verse.",Whos Elaine?
I wanna hear The Sound.,"He used to lock himself in the basement for hours. No one was every allowed to hear, The Sound.",Yeah.,"Oh God! Orange juice just came out of my nose, but it was totally worth it. Oh my God, I completely forgot about your sound.","Yeah, just a little in high school, but then I really got into it in college. I mean thats-thats when I really found my sound.","Oh yeah, thats right, the keyboards, huh?"
"Come on, play that funky music white boy.","Really? No. I mean, nah, I havent played in so long, and-and, well its-its really personal stuff, yknow?",I wanna hear The Sound.,"He used to lock himself in the basement for hours. No one was every allowed to hear, The Sound.",Yeah.,"Oh God! Orange juice just came out of my nose, but it was totally worth it. Oh my God, I completely forgot about your sound."
"Wow, it was sowow!","Really, bitchin!","Boy, that was-that was, umm terrific.",Oh my God! Play!,"Here we go.  Yknow, umm, you should-you should think of umm, my work as wordless sound poems. Thats what Im","All right! Bring it on, you"
"What are you guys talking about, I loved it! It was soo moving. Oh, plus its just, its so different from the stuff you usually hear.","Oh, I cant believe I ever let him touch me with those fingers.",Oh God bless my dad sound proofing the basement!,"Wow! Thanks, you guys. Thats uhohhh, I wanna, I wanna play you another piece! Umm! Uh-oh! I left my uh, helicopter sounds on another disk. Ill be right back! Okay?","Yeah, I mean, you should play in public!","Really?! I mean, really?!!"
Its so inspired! Look at him! Look at him go!,"Y'know, theres a Starbucks about three blocks down.",Emphatic time-time-time,Bye.  Are you still out there?,Okay. Bye.,I-I think we have too.
"Oh no, Im not playing tonight.","Hey, arent you up next?",Thank you guys-guys-guys,Its so inspired! Look at him! Look at him go!,"Y'know, theres a Starbucks about three blocks down.",Emphatic time-time-time
I cant follow Ross! Itd be like those bicycle ridding chimps that followed The Beetles. No.,Why not?,"Oh no, Im not playing tonight.","Hey, arent you up next?",Thank you guys-guys-guys,Its so inspired! Look at him! Look at him go!
"Oh my God, hes not even appreciated in his own time. I would give anything to not be appreciated in my own time!","Phoebe, the place has emptied because of him.","Phoebe, Ross sucks!",I cant follow Ross! Itd be like those bicycle ridding chimps that followed The Beetles. No.,Why not?,"Oh no, Im not playing tonight."
You guys. You suck too.,"Yeah, Phoebe youre awful!","Okay. Umm, Phoebe, you suck too.","Oh my God, hes not even appreciated in his own time. I would give anything to not be appreciated in my own time!","Phoebe, the place has emptied because of him.","Phoebe, Ross sucks!"
"Hey! You were really great! You were really, really great!",Hey!,That all the pieces of my life are falling right into place!,Yknow what I think? I think somebodys got a little crush on Casey. How bout I fix you two up? What do you think?,Consider Casey.,"No. No, Kathy."
"Well, kinda. Yeah. Yeah.","Oh, thanks, thanks. So Monica tells me that uh, you dont want to play anymore because me and y'know my talent. Is that true?","Hey! You were really great! You were really, really great!",Hey!,That all the pieces of my life are falling right into place!,Yknow what I think? I think somebodys got a little crush on Casey. How bout I fix you two up? What do you think?
"Yeah, I-I cantI mean yknow I was trying to be really y'know okay and upbeat about it, I justI feel so dwarfed by your musical gift. I",Pheebs,"Well, kinda. Yeah. Yeah.","Oh, thanks, thanks. So Monica tells me that uh, you dont want to play anymore because me and y'know my talent. Is that true?","Hey! You were really great! You were really, really great!",Hey!
"Oh no. No-no-no, dont do that! How could I live with myself if I knew I was depriving the world of your music.","See but, Pheebs that-that is the exact opposite intent of my music. Yknow my music is-is meant to inspire, and if it bothers you this much, then I I wont play anymore.","Yeah, I-I cantI mean yknow I was trying to be really y'know okay and upbeat about it, I justI feel so dwarfed by your musical gift. I",Pheebs,"Well, kinda. Yeah. Yeah.","Oh, thanks, thanks. So Monica tells me that uh, you dont want to play anymore because me and y'know my talent. Is that true?"
Does Joey know?,Are you serious?,What?,I kissed Kathy.,Yeah! Joey has the best boyfriend ever!,Hey Chandler! Saw the new furniture. Very nice.
"I think maybe, yeah.","Oh, dont say that! Dont say that. Thats not true. Is it?","No the-the sad thing is, if you had told him how you felt before you kissed her, knowing Joey, he probably just wouldve just stepped aside.",You obviously havent screwed over a lot of your friends.  Which we all appreciate.,"No. Is there anyway, anyway you think hell understand this?",Does Joey know?
"Yeah! No, thats right. And I thought it was a really good idea.","Well, I said-I said something to Phoebe.",Then why didnt you tell me to do that?!!,He loves you.,"I think maybe, yeah.","Oh, dont say that! Dont say that. Thats not true. Is it?"
"Oh my God, hes lost it. Hes totally lost it.",Because its all tainted with your betrayal. From now on this apartment is empty for me! And Im not happy about you either.,Probably because,"Is that why you bought all this stuff?!  Well, yknow what I will not watch your TV, I will not listen to your stereo, and theres a cinnamon raisin loaf in the new bread maker that Im not gonna eat! You know why?!",Yes. Yes! Right! And I feel horrible. You have to believe me!,"Over the line?! You-youre-youre so far past the line, that you-you cant even see the line! The line is a dot to you!"
"After that? Yeah! No, I mean if I can help.","Thank you, thanks.  would you, can you finish my set?","Phoebe, his music could not get any worse. There are rats in the basement that are hanging themselves.",What?,"Oh my God, hes lost it. Hes totally lost it.",Because its all tainted with your betrayal. From now on this apartment is empty for me! And Im not happy about you either.
"Look everyone, its the spirit of Thanksgiving!","Aww, turkey! Aww, giving thanks! Aww!","What is the name of your roommate who is very, very sorry and would do anything",All right!,"Hey! Hey! Hey! This is 92.3, WXRK, K-Rock for our 1,000 daily challenge.",Stop callin!!
"Speaking of Christmas, umm since Monica and I are starting a new business and have like no money, umm, this year maybe we could do secret Santa, and then we each only buy one gift. And-and theres the added mystery of who gets who.",You shouldnt.,Should we all expect Christmas gifts that can be stolen from your office?,"Oh wow, eight hours? So you could probably really use one of those plug-in telephone headsets huh?","They couldnt be worse. I spent eight hours calling him last night, just trying to get him to talk to me.",So are things with you and Joey any better?
I picked her! Oh thank God you want her! Ooh!,"Hey, by any chance did either of pick uh Rachel for your secret Santa, cause I wanna trade for her.","I know, but all that work youre doing to get it ready, I just",We havent eaten yet!,"Well, Im gonna take a nap, turkey makes me sleepy.",Who gets whom.  I dont know why I do that.
"Because she exchanges every gift she ever gets, its like impossible to get her something she likes. Come on, lets trade!",Wow! Why do you want to get rid of her so badly?,I picked her! Oh thank God you want her! Ooh!,"Hey, by any chance did either of pick uh Rachel for your secret Santa, cause I wanna trade for her.","I know, but all that work youre doing to get it ready, I just",We havent eaten yet!
